gameId,date,team,player,pos,starter,formation,appearances,foulsCommitted,foulsSuffered,ownGoals,redCards,subIns,yellowCards,goalsConceded,saves,shotsFaced,goalAssists,shotsOnTarget,totalGoals,totalShots,offsides
760427,2026-06-16,Iran,Mohammad Ghorbani,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Max Crocombe,G,True,4-2-3-1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,
760427,2026-06-16,New Zealand,Michael Boxall,CD-L,True,4-2-3-1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Finn Surman,CD-R,True,4-2-3-1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0
760427,2026-06-16,New Zealand,Liberato Cacace,LB,True,4-2-3-1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1.0,0.0
760427,2026-06-16,New Zealand,Tim Payne,RB,True,4-2-3-1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Sarpreet Singh,AM,True,4-2-3-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,0.0,3.0,0.0
760427,2026-06-16,New Zealand,Marko Stamenic,LM,True,4-2-3-1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0
760427,2026-06-16,New Zealand,Joe Bell,RM,True,4-2-3-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Chris Wood,F,True,4-2-3-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,2.0,0.0,4.0,0.0
760427,2026-06-16,New Zealand,Elijah Just,AM-L,True,4-2-3-1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,2.0,2.0,2.0,0.0
760427,2026-06-16,New Zealand,Callum McCowatt,AM-R,True,4-2-3-1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,2.0,0.0
760427,2026-06-16,New Zealand,Alex Paulsen,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760427,2026-06-16,New Zealand,Ben Old,SUB,False,4-2-3-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Jesse Randall,SUB,False,4-2-3-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Callan Elliot,SUB,False,4-2-3-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Francis de Vries,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Ben Waine,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Michael Woud,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760427,2026-06-16,New Zealand,Tyler Bindon,SUB,False,4-2-3-1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Kosta Barbarouses,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Tommy Smith,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Lachlan Bayliss,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Nando Pijnaker,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Ryan Thomas,SUB,False,4-2-3-1,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760427,2026-06-16,New Zealand,Alex Rufer,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Mike Maignan,G,True,4-2-3-1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
760432,2026-06-16,France,William Saliba,CD-L,True,4-2-3-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Dayot Upamecano,CD-R,True,4-2-3-1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Theo Hernández,LB,True,4-2-3-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
760432,2026-06-16,France,Jules Koundé,RB,True,4-2-3-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
760432,2026-06-16,France,Ousmane Dembélé,AM,True,4-2-3-1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
760432,2026-06-16,France,Adrien Rabiot,LM,True,4-2-3-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Aurélien Tchouaméni,RM,True,4-2-3-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Kylian Mbappé,F,True,4-2-3-1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,4.0,2.0,4.0,0.0
760432,2026-06-16,France,Désiré Doué,AM-L,True,4-2-3-1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,0.0
760432,2026-06-16,France,Michael Olise,AM-R,True,4-2-3-1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,2.0,0.0,2.0,0.0
760432,2026-06-16,France,N'Golo Kanté,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Brice Samba,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760432,2026-06-16,France,Lucas Digne,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Warren Zaïre-Emery,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Jean-Philippe Mateta,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Robin Risser,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760432,2026-06-16,France,Manu Koné,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Lucas Hernández,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Maghnes Akliouche,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Rayan Cherki,SUB,False,4-2-3-1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Maxence Lacroix,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Bradley Barcola,SUB,False,4-2-3-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0
760432,2026-06-16,France,Ibrahima Konaté,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Marcus Thuram,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,France,Malo Gusto,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Édouard Mendy,G,True,4-2-3-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,
760432,2026-06-16,Senegal,Moussa Niakhaté,CD-L,True,4-2-3-1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Kalidou Koulibaly,CD-R,True,4-2-3-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,El Hadji Malick Diouf,LB,True,4-2-3-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Krépin Diatta,RB,True,4-2-3-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Lamine Camara,AM,True,4-2-3-1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Pape Gueye,LM,True,4-2-3-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Idrissa Gueye,RM,True,4-2-3-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Nicolas Jackson,F,True,4-2-3-1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,3.0
760432,2026-06-16,Senegal,Sadio Mané,AM-L,True,4-2-3-1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,1.0,0.0,1.0,0.0
760432,2026-06-16,Senegal,Ismaïla Sarr,AM-R,True,4-2-3-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,0.0
760432,2026-06-16,Senegal,Cherif Ndiaye,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Mamadou Sarr,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Habib Diarra,SUB,False,4-2-3-1,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Ismail Jakobs,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Pathé Ciss,SUB,False,4-2-3-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Antoine Mendy,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Yehvann Diouf,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760432,2026-06-16,Senegal,Bara Sapoko Ndiaye,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Bamba Dieng,SUB,False,4-2-3-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Abdoulaye Seck,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Ibrahim Mbaye,SUB,False,4-2-3-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,1.0,1.0,0.0
760432,2026-06-16,Senegal,Pape Matar Sarr,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Mory Diaw,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760432,2026-06-16,Senegal,Assane Diao,SUB,False,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760432,2026-06-16,Senegal,Iliman Ndiaye,SUB,False,4-2-3-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Jalal Hassan,G,True,4-4-2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
760430,2026-06-16,Iraq,Akam Hashim,CD-L,True,4-4-2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,1.0,0.0
760430,2026-06-16,Iraq,Zaid Tahseen,CD-R,True,4-4-2,1.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,,0.0,0.0,0.0,0.0,2.0,0.0
760430,2026-06-16,Iraq,Merchas Doski,LB,True,4-4-2,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Hussein Ali,RB,True,4-4-2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,1.0
760430,2026-06-16,Iraq,Amir Al-Ammari,CM-L,True,4-4-2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,1.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Zaid Ismael,CM-R,True,4-4-2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Ali Jasim,LM,True,4-4-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Ibrahim Bayesh,RM,True,4-4-2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,1.0,0.0
760430,2026-06-16,Iraq,Ali Al-Hamadi,CF-L,True,4-4-2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,3.0,0.0
760430,2026-06-16,Iraq,Aymen Hussein,CF-R,True,4-4-2,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,,0.0,0.0,1.0,1.0,3.0,0.0
760430,2026-06-16,Iraq,Frans Putros,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Mustafa Saadoon,SUB,False,4-4-2,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Munaf Younus,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Ahmed Basil,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760430,2026-06-16,Iraq,Rebin Sulaka,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Ahmed Qasim,SUB,False,4-4-2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Youssef Amyn,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Ali Yousif,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Kevin Yakob,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Ahmed Maknazi,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Fahad Talib,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760430,2026-06-16,Iraq,Marko Farji,SUB,False,4-4-2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Aimar Sher,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Mohanad Ali,SUB,False,4-4-2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Iraq,Zidane Iqbal,SUB,False,4-4-2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Ørjan Nyland,G,True,4-4-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
760430,2026-06-16,Norway,Torbjørn Heggem,CD-L,True,4-4-2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Kristoffer Ajer,CD-R,True,4-4-2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,David Møller Wolfe,LB,True,4-4-2,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Julian Ryerson,RB,True,4-4-2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Fredrik Aursnes,CM-L,True,4-4-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Sander Berge,CM-R,True,4-4-2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Antonio Nusa,LM,True,4-4-2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Martin Ødegaard,RM,True,4-4-2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0
760430,2026-06-16,Norway,Erling Haaland,CF-L,True,4-4-2,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,4.0,2.0,5.0,0.0
760430,2026-06-16,Norway,Alexander Sørloth,CF-R,True,4-4-2,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0
760430,2026-06-16,Norway,Morten Thorsby,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Sondre Langas,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Oscar Bobb,SUB,False,4-4-2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Henrik Falchener,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Kristian Thorstvedt,SUB,False,4-4-2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
760430,2026-06-16,Norway,Leo Østigard,SUB,False,4-4-2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,2.0,0.0
760430,2026-06-16,Norway,Andreas Schjelderup,SUB,False,4-4-2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Patrick Berg,SUB,False,4-4-2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Thelo Aasgaard,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Egil Selvik,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760430,2026-06-16,Norway,Jørgen Strand Larsen,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Sander Tangvik,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760430,2026-06-16,Norway,Jens Petter Hauge,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Marcus Holmgren Pedersen,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760430,2026-06-16,Norway,Fredrik André Bjørkan,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Emiliano Martínez,G,True,4-4-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760433,2026-06-17,Argentina,Lisandro Martínez,CD-L,True,4-4-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Cristian Romero,CD-R,True,4-4-2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Facundo Medina,LB,True,4-4-2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Gonzalo Montiel,RB,True,4-4-2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Enzo Fernández,CM-L,True,4-4-2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Alexis Mac Allister,CM-R,True,4-4-2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,0.0
760433,2026-06-17,Argentina,Thiago Almada,LM,True,4-4-2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0
760433,2026-06-17,Argentina,Rodrigo De Paul,RM,True,4-4-2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Lautaro Martínez,CF-L,True,4-4-2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0
760433,2026-06-17,Argentina,Lionel Messi,CF-R,True,4-4-2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,3.0,6.0,1.0
760433,2026-06-17,Argentina,Nicolás Tagliafico,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Giovani Lo Celso,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Juan Musso,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760433,2026-06-17,Argentina,Giuliano Simeone,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Leandro Paredes,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Valentín Barco,SUB,False,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760433,2026-06-17,Argentina,Julián Álvarez,SUB,False,4-4-2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
