gameId,minute,type,team,player,text
760430,78',Substitution,Iraq,Mohanad Ali,"Substitution, Iraq. Mohanad Ali replaces Ibrahim Bayesh."
760430,81',Substitution,Norway,Patrick Berg,"Substitution, Norway. Patrick Berg replaces Martin Ødegaard."
760430,86',Yellow Card,Iraq,Zaid Tahseen,Zaid Tahseen (Iraq) is shown the yellow card for a bad foul.
760430,90'+2',Start Delay,Iraq,,Delay in match because of an injury Aymen Hussein (Iraq).
760430,90'+2',Start Delay,Norway,,
760430,90'+2',End Delay,Iraq,,Delay over. They are ready to continue.
760430,90'+2',End Delay,Norway,,
760430,90'+6',Own Goal,Norway,Aymen Hussein,"Own Goal by Aymen Hussein, Iraq. Iraq 1, Norway 4."
760430,90'+8',End Regular Time,,,"Second Half ends, Iraq 1, Norway 4."
760433,,Kickoff,,,First Half begins.
760433,9',Start Delay,Algeria,,
760433,9',End Delay,Algeria,,
760433,17',Goal,Argentina,Lionel Messi,"Goal! Argentina 1, Algeria 0. Lionel Messi (Argentina) left footed shot from outside the box to the top right corner. Assisted by Rodrigo De Paul."
760433,25',Start Delay,Argentina,,Delay in match for a drinks break.
760433,25',Start Delay,Algeria,,
760433,28',End Delay,Argentina,,Delay over. They are ready to continue.
760433,28',End Delay,Algeria,,
760433,45'+5',Halftime,,,
760433,45',Substitution,Argentina,Nahuel Molina,"Substitution, Argentina. Nahuel Molina replaces Gonzalo Montiel."
760433,45',Start 2nd Half,,,"Second Half begins Argentina 1, Algeria 0."
760433,55',Substitution,Argentina,Nico González,"Substitution, Argentina. Nico González replaces Thiago Almada."
760433,55',Substitution,Argentina,Julián Álvarez,"Substitution, Argentina. Julián Alvarez replaces Lautaro Martínez."
760433,60',Goal,Argentina,Lionel Messi,"Goal! Argentina 2, Algeria 0. Lionel Messi (Argentina) right footed shot from the centre of the box to the bottom right corner."
760433,64',Substitution,Algeria,Houssem Aouar,"Substitution, Algeria. Houssem Aouar replaces Hicham Boudaoui."
760433,64',Substitution,Algeria,Mohamed Amoura,"Substitution, Algeria. Mohammed Amoura replaces Amine Gouiri."
760433,64',Substitution,Algeria,Riyad Mahrez,"Substitution, Algeria. Riyad Mahrez replaces Anis Hadj Moussa."
760433,69',Start Delay,Argentina,,Delay in match for a drinks break.
760433,69',Start Delay,Algeria,,
760433,71',End Delay,Argentina,,Delay over. They are ready to continue.
760433,71',End Delay,Algeria,,
760433,76',Goal,Argentina,Lionel Messi,"Goal! Argentina 3, Algeria 0. Lionel Messi (Argentina) left footed shot from the centre of the box to the bottom left corner. Assisted by Nico González."
760433,78',Start Delay,Algeria,,Delay in match because of an injury Ibrahim Maza (Algeria).
760433,78',Start Delay,Argentina,,
760433,79',End Delay,Algeria,,Delay over. They are ready to continue.
760433,79',End Delay,Argentina,,
760433,80',Substitution,Argentina,Nico Paz,"Substitution, Argentina. Nico Paz replaces Lionel Messi."
760433,80',Substitution,Argentina,Nicolás Otamendi,"Substitution, Argentina. Nicolás Otamendi replaces Cristian Romero."
760433,81',Substitution,Algeria,Adil Boulbina,"Substitution, Algeria. Adil Boulbina replaces Ibrahim Maza."
760433,82',Substitution,Algeria,Ramiz Zerrouki,"Substitution, Algeria. Ramiz Zerrouki replaces Nabil Bentaleb."
760433,90'+7',End Regular Time,,,
760431,,Kickoff,,,
760431,21',Goal,Austria,Romano Schmid,"Goal! Austria 1, Jordan 0. Romano Schmid (Austria) right footed shot from outside the box to the top right corner. Assisted by Xaver Schlager."
760431,23',Start Delay,Austria,,Delay in match for a drinks break.
760431,23',Start Delay,Jordan,,
760431,26',End Delay,Austria,,Delay over. They are ready to continue.
760431,26',End Delay,Jordan,,
760431,45'+5',Halftime,,,
760431,45',Substitution,Austria,Marko Arnautovic,"Substitution, Austria. Marko Arnautovic replaces Sasa Kalajdzic."
760431,45',Start 2nd Half,,,
760431,50',Goal,Jordan,Ali Olwan,"Goal! Austria 1, Jordan 1. Ali Olwan (Jordan) right footed shot from the left side of the box to the bottom right corner. Assisted by Noor Al Rawabdeh following a fast break."
760431,59',Substitution,Austria,Paul Wanner,"Substitution, Austria. Paul Wanner replaces Phillipp Mwene."
760431,59',Substitution,Austria,Kevin Danso,"Substitution, Austria. Kevin Danso replaces David Alaba."
760431,59',Substitution,Austria,Carney Chukwuemeka,"Substitution, Austria. Carney Chukwuemeka replaces Xaver Schlager."
760431,63',Start Delay,Jordan,,Delay in match because of an injury Yazeed Abulaila (Jordan).
760431,63',Start Delay,Austria,,
760431,65',End Delay,Jordan,,Delay over. They are ready to continue.
760431,65',End Delay,Austria,,
760431,70',Start Delay,Austria,,
760431,71',End Delay,Austria,,
760431,72',Substitution,Jordan,Saleem Obaid,"Substitution, Jordan. Saleem Obaid replaces Mohammad Abu Al Nadi."
760431,72',Start Delay,Austria,,Delay in match for a drinks break.
760431,72',Start Delay,Jordan,,
760431,75',End Delay,Austria,,Delay over. They are ready to continue.
760431,75',End Delay,Jordan,,
760431,76',Own Goal,Austria,Yazan Al-Arab,"Own Goal by Yazan Al Arab, Jordan. Austria 2, Jordan 1."
760431,77',Yellow Card,Austria,Marcel Sabitzer,Marcel Sabitzer (Austria) is shown the yellow card.
760431,78',Start Delay,Jordan,,Delay in match because of an injury Abdallah Nasib (Jordan).
760431,78',Start Delay,Austria,,
760431,78',End Delay,Jordan,,Delay over. They are ready to continue.
760431,78',End Delay,Austria,,
760431,81',Substitution,Jordan,Saed Al-Rosan,"Substitution, Jordan. Saed Al Rosan replaces Abdallah Nasib because of an injury."
760431,81',Substitution,Jordan,Mahmoud Al-Mardi,"Substitution, Jordan. Mahmoud Al Mardi replaces Ehsan Haddad."
760431,83',Substitution,Austria,Patrick Wimmer,"Substitution, Austria. Patrick Wimmer replaces Romano Schmid."
760431,87',Start Delay,Austria,,Delay in match because of an injury Stefan Posch (Austria).
760431,87',Start Delay,Jordan,,Delay in match because of an injury Odeh Fakhoury (Jordan).
760431,88',Substitution,Jordan,Mohammad Al-Daoud,"Substitution, Jordan. Mohammad Al Daoud replaces Mousa Al Tamari."
760431,89',Substitution,Jordan,Ali Azaizeh,"Substitution, Jordan. Ali Azaizeh replaces Odeh Fakhoury."
760431,89',End Delay,Austria,,Delay over. They are ready to continue.
760431,89',End Delay,Jordan,,
760431,90'+10',Start Delay,Austria,,
760431,90'+12',End Delay,Austria,,
760431,90'+12',Penalty - Scored,Austria,Marko Arnautovic,"Goal! Austria 3, Jordan 1. Marko Arnautovic (Austria) converts the penalty with a right footed shot to the bottom left corner."
760431,90'+14',End Regular Time,,,"Second Half ends, Austria 3, Jordan 1."
760435,,Kickoff,,,
760435,6',Goal - Header,Portugal,João Neves,"Goal! Portugal 1, Congo DR 0. João Neves (Portugal) header from the centre of the box to the bottom right corner. Assisted by Pedro Neto with a cross."
760435,13',Yellow Card,Portugal,Bernardo Silva,Bernardo Silva (Portugal) is shown the yellow card for a bad foul.
760435,23',Start Delay,Portugal,,Delay in match for a drinks break.
760435,23',Start Delay,DR Congo,,
760435,27',End Delay,Portugal,,Delay over. They are ready to continue.
760435,27',End Delay,DR Congo,,
760435,32',Yellow Card,DR Congo,Chancel Mbemba,Chancel Mbemba (Congo DR) is shown the yellow card for a bad foul.
760435,45'+5',Goal - Header,DR Congo,Yoane Wissa,"Goal! Portugal 1, Congo DR 1. Yoane Wissa (Congo DR) header from very close range to the top left corner. Assisted by Arthur Masuaku with a cross following a corner."
760435,45'+6',Halftime,,,"First Half ends, Portugal 1, Congo DR 1."
760435,45',Substitution,Portugal,Francisco Conceição,"Substitution, Portugal. Francisco Conceição replaces Bernardo Silva."
760435,45',Start 2nd Half,,,"Second Half begins Portugal 1, Congo DR 1."
760435,57',Substitution,DR Congo,Noah Sadiki,"Substitution, Congo DR. Noah Sadiki replaces Ngal'ayel Mukau."
760435,69',Start Delay,Portugal,,Delay in match for a drinks break.
760435,69',Start Delay,DR Congo,,
760435,71',End Delay,Portugal,,Delay over. They are ready to continue.
760435,71',End Delay,DR Congo,,
760435,71',Substitution,Portugal,Rafael Leão,"Substitution, Portugal. Rafael Leão replaces Pedro Neto."
760435,72',Substitution,Portugal,Nélson Semedo,"Substitution, Portugal. Nélson Semedo replaces Nuno Mendes."
760435,74',Substitution,DR Congo,Charles Pickel,"Substitution, Congo DR. Charles Pickel replaces Edo Kayembe."
760435,74',Substitution,DR Congo,Joris Kayembe,"Substitution, Congo DR. Joris Kayembe replaces Arthur Masuaku."
760435,83',Substitution,Portugal,Gonçalo Ramos,"Substitution, Portugal. Gonçalo Ramos replaces Vitinha."
760435,85',Substitution,DR Congo,Gédéon Kalulu,"Substitution, Congo DR. Gédéon Kalulu replaces Aaron Wan-Bissaka."
760435,85',Substitution,DR Congo,Simon Banza,"Substitution, Congo DR. Simon Banza replaces Cédric Bakambu."
760435,88',Yellow Card,Portugal,Nélson Semedo,Nélson Semedo (Portugal) is shown the yellow card for a bad foul.
760435,90'+2',Yellow Card,Portugal,Tomás Araújo,Tomás Araújo (Portugal) is shown the yellow card for a bad foul.
760435,90'+5',End Regular Time,,,"Second Half ends, Portugal 1, Congo DR 1."
760437,,Kickoff,,,First Half begins.
760437,11',Start Delay,England,,
760437,11',End Delay,England,,
760437,12',Penalty - Scored,England,Harry Kane,"Goal! England 1, Croatia 0. Harry Kane (England) converts the penalty with a right footed shot to the bottom right corner."
760437,15',Start Delay,Croatia,,
760437,15',End Delay,Croatia,,
760437,23',Start Delay,England,,Delay in match for a drinks break.
760437,23',Start Delay,Croatia,,
760437,25',End Delay,England,,Delay over. They are ready to continue.
760437,25',End Delay,Croatia,,
760437,36',Goal,Croatia,Martin Baturina,"Goal! England 1, Croatia 1. Martin Baturina (Croatia) right footed shot from outside the box to the top left corner. Assisted by Petar Sucic."
760437,42',Goal - Header,England,Harry Kane,"Goal! England 2, Croatia 1. Harry Kane (England) header from the centre of the box to the bottom left corner. Assisted by Declan Rice with a cross following a corner."
760437,45'+5',Goal,Croatia,Petar Musa,"Goal! England 2, Croatia 2. Petar Musa (Croatia) right footed shot from the centre of the box to the centre of the goal. Assisted by Ivan Perisic with a headed pass."
760437,45'+6',Halftime,,,
760437,45',Start 2nd Half,,,"Second Half begins England 2, Croatia 2."
760437,47',Goal,England,Jude Bellingham,"Goal! England 3, Croatia 2. Jude Bellingham (England) right footed shot from the right side of the box to the bottom left corner. Assisted by Elliot Anderson."
760437,58',Substitution,Croatia,Mateo Kovacic,"Substitution, Croatia. Mateo Kovacic replaces Luka Modric."
760437,66',Substitution,Croatia,Igor Matanovic,"Substitution, Croatia. Igor Matanovic replaces Petar Musa."
760437,66',Substitution,Croatia,Marco Pasalic,"Substitution, Croatia. Marco Pasalic replaces Luka Vuskovic."
760437,69',Start Delay,England,,Delay in match for a drinks break.
760437,69',Start Delay,Croatia,,
760437,72',Substitution,England,Morgan Rogers,"Substitution, England. Morgan Rogers replaces Declan Rice."
760437,72',Substitution,England,Bukayo Saka,"Substitution, England. Bukayo Saka replaces Noni Madueke."
760437,72',Substitution,England,Marcus Rashford,"Substitution, England. Marcus Rashford replaces Anthony Gordon."
760437,72',End Delay,England,,Delay over. They are ready to continue.
760437,72',End Delay,Croatia,,
760437,78',Substitution,Croatia,Andrej Kramaric,"Substitution, Croatia. Andrej Kramaric replaces Mario Pasalic."
760437,78',Substitution,Croatia,Nikola Vlasic,"Substitution, Croatia. Nikola Vlasic replaces Martin Baturina."
760437,80',Substitution,England,Djed Spence,"Substitution, England. Djed Spence replaces Jude Bellingham."
760437,85',Goal,England,Marcus Rashford,"Goal! England 4, Croatia 2. Marcus Rashford (England) right footed shot from the centre of the box to the bottom right corner. Assisted by Bukayo Saka."
760437,87',Substitution,England,Marc Guéhi,"Substitution, England. Marc Guéhi replaces John Stones."
760437,90'+7',End Regular Time,,,"Second Half ends, England 4, Croatia 2."
760434,,Kickoff,,,First Half begins.
760434,16',Yellow Card,Ghana,Caleb Yirenkyi,Caleb Yirenkyi (Ghana) is shown the yellow card for a bad foul.
760434,23',Start Delay,Ghana,,Delay in match because of an injury Jordan Ayew (Ghana).
760434,23',Start Delay,Panama,,
760434,24',End Delay,Ghana,,Delay over. They are ready to continue.
760434,24',End Delay,Panama,,
760434,24',Start Delay,Panama,,Delay in match for a drinks break.
760434,24',Start Delay,Ghana,,
760434,26',End Delay,Panama,,Delay over. They are ready to continue.
760434,26',End Delay,Ghana,,
760434,35',Start Delay,Ghana,,Delay in match because of an injury Lawrence Ati Zigi (Ghana).
760434,35',Start Delay,Panama,,
760434,36',End Delay,Ghana,,Delay over. They are ready to continue.
760434,36',End Delay,Panama,,
760434,42',Start Delay,Ghana,,Delay in match because of an injury Lawrence Ati Zigi (Ghana).
760434,42',Start Delay,Panama,,
760434,43',End Delay,Ghana,,Delay over. They are ready to continue.
760434,43',End Delay,Panama,,
760434,45'+6',Halftime,,,
760434,45',Substitution,Ghana,Benjamin Asare,"Substitution, Ghana. Benjamin Asare replaces Lawrence Ati Zigi because of an injury."
760434,45',Start 2nd Half,,,
760434,58',Substitution,Ghana,Brandon Thomas-Asante,"Substitution, Ghana. Brandon Thomas-Asante replaces Kamaldeen Sulemana."
760434,58',Substitution,Ghana,Fatawu Issahaku,"Substitution, Ghana. Abdul Fatawu replaces Ernest Nuamah."
760434,63',Substitution,Panama,José Fajardo,"Substitution, Panama. José Fajardo replaces Cecilio Waterman."
760434,63',Substitution,Panama,Azarias Londoño,"Substitution, Panama. Azarías Londoño replaces Cristian Martínez."
760434,68',Start Delay,Panama,,Delay in match for a drinks break.
760434,68',Start Delay,Ghana,,
760434,71',End Delay,Panama,,Delay over. They are ready to continue.
760434,71',End Delay,Ghana,,
760434,72',Yellow Card,Panama,César Blackman,César Blackman (Panama) is shown the yellow card for a bad foul.
760434,74',Substitution,Panama,Ismael Díaz,"Substitution, Panama. Ismael Díaz replaces José Luis Rodríguez."
760434,78',Substitution,Ghana,Kwasi Sibo,"Substitution, Ghana. Kwasi Sibo replaces Elisha Owusu."
760434,87',Substitution,Ghana,Prince Adu,"Substitution, Ghana. Prince Adu replaces Jordan Ayew."
760434,90',Substitution,Panama,Aníbal Godoy,"Substitution, Panama. Aníbal Godoy replaces César Blackman."
760434,90'+5',Goal,Ghana,Caleb Yirenkyi,"Goal! Ghana 1, Panama 0. Caleb Yirenkyi (Ghana) right footed shot from very close range to the top right corner. Assisted by Brandon Thomas-Asante following a fast break."
760434,90'+9',Yellow Card,Panama,Carlos Harvey,Carlos Harvey (Panama) is shown the yellow card for a bad foul.
760434,90'+10',Start Delay,Ghana,,Delay in match because of an injury Benjamin Asare (Ghana).
760434,90'+10',Start Delay,Panama,,
760434,90'+11',End Delay,Ghana,,Delay over. They are ready to continue.
760434,90'+11',End Delay,Panama,,
760434,90'+12',End Regular Time,,,
760436,,Kickoff,,,First Half begins.
760436,7',Yellow Card,Colombia,Johan Mojica,Johan Mojica (Colombia) is shown the yellow card for a bad foul.
760436,16',Start Delay,Uzbekistan,,Delay in match because of an injury Utkir Yusupov (Uzbekistan).
760436,16',Start Delay,Colombia,,
760436,16',End Delay,Uzbekistan,,Delay over. They are ready to continue.
760436,16',End Delay,Colombia,,
760436,23',Start Delay,Colombia,,Delay in match for a drinks break.
760436,23',Start Delay,Uzbekistan,,
760436,26',End Delay,Colombia,,Delay over. They are ready to continue.
760436,26',End Delay,Uzbekistan,,
760436,34',Yellow Card,Uzbekistan,Abdukodir Khusanov,Abdukodir Khusanov (Uzbekistan) is shown the yellow card for a bad foul.
760436,40',Goal,Colombia,Daniel Muñoz,"Goal! Uzbekistan 0, Colombia 1. Daniel Muñoz (Colombia) right footed shot from the centre of the box to the high centre of the goal. Assisted by Luis Díaz with a through ball."
760436,45'+6',Halftime,,,
760436,45',Substitution,Uzbekistan,Dostonbek Khamdamov,"Substitution, Uzbekistan. Dostonbek Khamdamov replaces Oston Urunov."
760436,45',Substitution,Uzbekistan,Farrukh Sayfiev,"Substitution, Uzbekistan. Farrukh Sayfiev replaces Sherzod Nasrullaev."
760436,45',Start 2nd Half,,,
760436,60',Goal - Header,Uzbekistan,Abbosbek Fayzullaev,"Goal! Uzbekistan 1, Colombia 1. Abbosbek Fayzullaev (Uzbekistan) header from very close range to the top left corner."
760436,65',Goal,Colombia,Luis Díaz,"Goal! Uzbekistan 1, Colombia 2. Luis Díaz (Colombia) right footed shot from the centre of the box to the bottom right corner. Assisted by Gustavo Puerta."
760436,69',Start Delay,Colombia,,Delay in match for a drinks break.
760436,69',Start Delay,Uzbekistan,,
760436,71',End Delay,Colombia,,Delay over. They are ready to continue.
760436,71',End Delay,Uzbekistan,,
760436,72',Substitution,Colombia,Jáminton Campaz,"Substitution, Colombia. Jaminton Campaz replaces James Rodríguez."
760436,76',Start Delay,Uzbekistan,,Delay in match because of an injury Rustam Ashurmatov (Uzbekistan).
760436,76',Start Delay,Colombia,,
760436,77',End Delay,Uzbekistan,,Delay over. They are ready to continue.
760436,77',End Delay,Colombia,,
760436,77',Substitution,Uzbekistan,Jakhongir Urozov,"Substitution, Uzbekistan. Jakhongir Urozov replaces Rustam Ashurmatov because of an injury."
760436,77',Substitution,Uzbekistan,Azizbek Amonov,"Substitution, Uzbekistan. Azizbek Amonov replaces Abbosbek Fayzullaev."
760436,80',Substitution,Colombia,Richard Ríos,"Substitution, Colombia. Richard Ríos replaces Gustavo Puerta."
760436,80',Substitution,Colombia,Cucho Hernández,"Substitution, Colombia. Cucho Hernández replaces Luis Suárez."
760436,90'+3',Substitution,Colombia,Andrés Gómez,"Substitution, Colombia. Andrés Gómez replaces Luis Díaz."
760436,90'+3',Substitution,Colombia,Kevin Castaño,"Substitution, Colombia. Kevin Castaño replaces Jhon Arias."
760436,90'+3',Substitution,Uzbekistan,Igor Sergeev,"Substitution, Uzbekistan. Igor Sergeev replaces Eldor Shomurodov."
760436,90'+9',Goal - Header,Colombia,Jáminton Campaz,"Goal! Uzbekistan 1, Colombia 3. Jaminton Campaz (Colombia) header from the centre of the box to the bottom left corner. Assisted by Cucho Hernández with a cross."
760436,90'+11',End Regular Time,,,
760438,,Kickoff,,,First Half begins.
760438,6',Goal,Czech Republic,Michal Sadílek,"Goal! Czechia 1, South Africa 0. Michal Sadílek (Czechia) left footed shot from the centre of the box to the centre of the goal. Assisted by Alexandr Sojka."
760438,23',Start Delay,South Africa,,Delay in match for a drinks break.
760438,23',Start Delay,Czech Republic,,
760438,26',End Delay,South Africa,,Delay over. They are ready to continue.
760438,26',End Delay,Czech Republic,,
760438,33',Yellow Card,South Africa,Teboho Mokoena,Teboho Mokoena (South Africa) is shown the yellow card for a bad foul.
760438,40',Yellow Card,South Africa,Thalente Mbatha,Thalente Mbatha (South Africa) is shown the yellow card for a bad foul.
760438,45'+5',Halftime,,,"First Half ends, Czechia 1, South Africa 0."
760438,45',Substitution,South Africa,Relebohile Mofokeng,"Substitution, South Africa. Relebohile Mofokeng replaces Jayden Adams."
760438,45',Start 2nd Half,,,"Second Half begins Czechia 1, South Africa 0."
760438,55',Substitution,Czech Republic,Pavel Sulc,"Substitution, Czechia. Pavel Sulc replaces Vladimír Darida."
760438,55',Substitution,Czech Republic,Jaroslav Zelený,"Substitution, Czechia. Jaroslav Zeleny replaces Alexandr Sojka."
760438,66',Substitution,South Africa,Evidence Makgopa,"Substitution, South Africa. Evidence Makgopa replaces Iqraam Rayners."
760438,67',Substitution,Czech Republic,Tomás Soucek,"Substitution, Czechia. Tomás Soucek replaces Michal Sadílek."
760438,67',Substitution,Czech Republic,Lukás Provod,"Substitution, Czechia. Lukás Provod replaces Adam Hlozek."
760438,69',Start Delay,South Africa,,Delay in match for a drinks break.
760438,69',Start Delay,Czech Republic,,
760438,72',End Delay,South Africa,,Delay over. They are ready to continue.
760438,72',End Delay,Czech Republic,,
760438,75',Yellow Card,Czech Republic,Ladislav Krejcí,Ladislav Krejcí (Czechia) is shown the yellow card for a bad foul.
760438,76',Start Delay,South Africa,,Delay in match (South Africa).
760438,76',Start Delay,Czech Republic,,
760438,77',End Delay,South Africa,,Delay over. They are ready to continue.
760438,77',End Delay,Czech Republic,,
760438,78',Substitution,Czech Republic,David Zima,"Substitution, Czechia. David Zima replaces Lukás Cerv."
760438,83',Penalty - Scored,South Africa,Teboho Mokoena,"Goal! Czechia 1, South Africa 1. Teboho Mokoena (South Africa) converts the penalty with a right footed shot to the bottom left corner."
760438,84',Substitution,South Africa,Kamogelo Sebelebele,"Substitution, South Africa. Kamogelo Sebelebele replaces Thapelo Maseko."
760438,90'+8',End Regular Time,,,"Second Half ends, Czechia 1, South Africa 1."
760439,,Kickoff,,,
760439,23',Start Delay,Switzerland,,Delay in match for a drinks break.
760439,23',Start Delay,Bosnia and Herzegovina,,
760439,25',End Delay,Switzerland,,Delay over. They are ready to continue.
760439,25',End Delay,Bosnia and Herzegovina,,
760439,39',Start Delay,Switzerland,,Delay in match (Switzerland).
760439,39',Start Delay,Bosnia and Herzegovina,,
760439,39',End Delay,Switzerland,,Delay over. They are ready to continue.
760439,39',End Delay,Bosnia and Herzegovina,,
760439,45'+3',Halftime,,,"First Half ends, Switzerland 0, Bosnia and Herzegovina 0."
760439,45',Start 2nd Half,,,
760439,56',Start Delay,Switzerland,,
760439,56',End Delay,Switzerland,,
760439,59',Yellow Card,Bosnia and Herzegovina,Amar Dedic,Amar Dedic (Bosnia and Herzegovina) is shown the yellow card for a bad foul.
760439,61',Yellow Card,Bosnia and Herzegovina,Edin Dzeko,Edin Dzeko (Bosnia and Herzegovina) is shown the yellow card for a bad foul.
760439,63',Substitution,Bosnia and Herzegovina,Ivan Basic,"Substitution, Bosnia and Herzegovina. Ivan Basic replaces Benjamin Tahirovic."
760439,64',Substitution,Bosnia and Herzegovina,Esmir Bajraktarevic,"Substitution, Bosnia and Herzegovina. Esmir Bajraktarevic replaces Edin Dzeko."
760439,65',Yellow Card,Switzerland,Nico Elvedi,Nico Elvedi (Switzerland) is shown the yellow card for a bad foul.
760439,69',Start Delay,Switzerland,,Delay in match for a drinks break.
760439,69',Start Delay,Bosnia and Herzegovina,,
760439,71',Substitution,Switzerland,Djibril Sow,"Substitution, Switzerland. Djibril Sow replaces Michel Aebischer."
760439,71',Substitution,Switzerland,Johan Manzambi,"Substitution, Switzerland. Johan Manzambi replaces Dan Ndoye."
760439,71',Substitution,Switzerland,Rubén Vargas,"Substitution, Switzerland. Rubén Vargas replaces Fabian Rieder."
760439,72',End Delay,Switzerland,,Delay over. They are ready to continue.
760439,72',End Delay,Bosnia and Herzegovina,,
760439,74',Goal,Switzerland,Johan Manzambi,"Goal! Switzerland 1, Bosnia and Herzegovina 0. Johan Manzambi (Switzerland) right footed shot from the centre of the box to the top right corner."
760439,80',Red Card,Bosnia and Herzegovina,Tarik Muharemovic,Tarik Muharemovic (Bosnia and Herzegovina) is shown the red card.
760439,84',Goal,Switzerland,Rubén Vargas,"Goal! Switzerland 2, Bosnia and Herzegovina 0. Rubén Vargas (Switzerland) right footed shot from the centre of the box to the bottom right corner. Assisted by Breel Embolo."
760439,86',Substitution,Bosnia and Herzegovina,Jovo Lukic,"Substitution, Bosnia and Herzegovina. Jovo Lukic replaces Ermedin Demirovic."
760439,86',Substitution,Bosnia and Herzegovina,Amir Hadziahmetovic,"Substitution, Bosnia and Herzegovina. Amir Hadziahmetovic replaces Ivan Sunjic."
760439,86',Substitution,Switzerland,Luca Jaquez,"Substitution, Switzerland. Luca Jaquez replaces Silvan Widmer."
760439,89',Substitution,Switzerland,Cedric Itten,"Substitution, Switzerland. Cedric Itten replaces Breel Embolo."
760439,90',Goal,Switzerland,Johan Manzambi,"Goal! Switzerland 3, Bosnia and Herzegovina 0. Johan Manzambi (Switzerland) right footed shot from the centre of the box to the centre of the goal. Assisted by Rubén Vargas."
760439,90'+1',Substitution,Bosnia and Herzegovina,Ermin Mahmic,"Substitution, Bosnia and Herzegovina. Ermin Mahmic replaces Kerim Alajbegovic."
760439,90'+3',Goal,Bosnia and Herzegovina,Ermin Mahmic,"Goal! Switzerland 3, Bosnia and Herzegovina 1. Ermin Mahmic (Bosnia and Herzegovina) right footed shot from the centre of the box to the high centre of the goal following a corner."
760439,90'+7',Penalty - Scored,Switzerland,Granit Xhaka,"Goal! Switzerland 4, Bosnia and Herzegovina 1. Granit Xhaka (Switzerland) converts the penalty with a left footed shot to the bottom right corner."
760439,90'+8',End Regular Time,,,"Second Half ends, Switzerland 4, Bosnia and Herzegovina 1."
760440,,Kickoff,,,First Half begins.
760440,9',Yellow Card,Canada,Derek Cornelius,Derek Cornelius (Canada) is shown the yellow card for a bad foul.
760440,16',Goal,Canada,Cyle Larin,"Goal! Canada 1, Qatar 0. Cyle Larin (Canada) left footed shot from very close range to the bottom right corner following a corner."
760440,22',Start Delay,Qatar,,Delay in match because of an injury Boualem Khoukhi (Qatar).
760440,22',Start Delay,Canada,,
760440,23',End Delay,Qatar,,Delay over. They are ready to continue.
760440,23',End Delay,Canada,,
760440,25',Start Delay,Canada,,Delay in match for a drinks break.
760440,25',Start Delay,Qatar,,
760440,27',End Delay,Canada,,Delay over. They are ready to continue.
760440,27',End Delay,Qatar,,
760440,29',Goal,Canada,Jonathan David,"Goal! Canada 2, Qatar 0. Jonathan David (Canada) right footed shot from the right side of the box to the bottom right corner."
760440,33',Start Delay,Canada,,
760440,33',End Delay,Canada,,
760440,33',Red Card,Qatar,Homam Ahmed,Homam El Amin (Qatar) is shown the red card.
760440,40',Substitution,Qatar,Sultan Al-Brake,"Substitution, Qatar. Sultan Al Brake replaces Yusuf Abdurisag."
760440,45'+3',Goal,Canada,Jonathan David,"Goal! Canada 3, Qatar 0. Jonathan David (Canada) right footed shot from very close range to the centre of the goal."
760440,45'+6',Halftime,,,
760440,45',Substitution,Qatar,Ahmed Fathy,"Substitution, Qatar. Ahmed Fathy replaces Edmílson Junior."
760440,45',Substitution,Qatar,Mohamed Manai,"Substitution, Qatar. Mohammad Al Manai replaces Jassem Gaber."
760440,45',Substitution,Canada,Moïse Bombito,"Substitution, Canada. Moïse Bombito replaces Derek Cornelius."
760440,45',Start 2nd Half,,,"Second Half begins Canada 3, Qatar 0."
760440,51',Start Delay,Canada,,Delay in match because of an injury Ismaël Koné (Canada).
760440,51',Start Delay,Qatar,,
760440,53',Start Delay,Qatar,,Delay in match (Qatar). VAR checking.
760440,53',End Delay,Qatar,,Delay over. They are ready to continue.
760440,53',Red Card,Qatar,Assim Madibo,Assim Madibo (Qatar) is shown the red card.
760440,55',End Delay,Canada,,
760440,55',End Delay,Qatar,,
760440,57',Substitution,Canada,Nathan Saliba,"Substitution, Canada. Nathan Saliba replaces Ismaël Koné because of an injury."
760440,59',Substitution,Qatar,Al-Hashmi Al-Hussain,"Substitution, Qatar. Al Hashmi Al Hussain replaces Akram Afif."
760440,62',Yellow Card,Qatar,Ahmed Fathy,Ahmed Fathy (Qatar) is shown the yellow card for a bad foul.
760440,64',Goal - Free-kick,Canada,Nathan Saliba,"Goal! Canada 4, Qatar 0. Nathan Saliba (Canada) from a free kick with a right footed shot to the bottom right corner."
760440,66',Start Delay,Qatar,,Delay in match because of an injury Mahmoud Abunada (Qatar).
760440,66',Start Delay,Canada,,
760440,67',End Delay,Qatar,,Delay over. They are ready to continue.
760440,67',End Delay,Canada,,
760440,68',Start Delay,Canada,,Delay in match for a drinks break.
760440,68',Start Delay,Qatar,,
760440,71',End Delay,Canada,,Delay over. They are ready to continue.
760440,71',End Delay,Qatar,,
760440,71',Substitution,Canada,Jacob Shaffelburg,"Substitution, Canada. Jacob Shaffelburg replaces Luc De Fougerolles."
760440,71',Substitution,Canada,Tani Oluwaseyi,"Substitution, Canada. Tani Oluwaseyi replaces Ali Ahmed."
760440,75',Own Goal,Canada,Mohamed Manai,"Own Goal by Mohammad Al Manai, Qatar. Canada 5, Qatar 0."
